Turbine_ID,Compressor_ID,Date,Fuel_Consumption_m3,CO2_Emissions_kg,NOx_Emissions_kg,SOx_Emissions_kg,Power_Output_MW,Operating_Hours,Load_Factor,Temperature_C,Pressure_Ratio,Fuel_Type,Location,Manufacturer
TURB-0584,COMP-0584,2024-08-06,5892.46,49140.76,701.43,1337.88,82.89,48493,0.94,1059.73,4.55,Hydrogen,Site B,Siemens
TURB-0585,COMP-0585,2024-08-07,3776.45,5488.96,309.99,2283.01,123.51,41837,0.65,1018.82,14.18,Natural Gas,Site C,Mitsubishi
TURB-0586,COMP-0586,2024-08-08,1689.07,14205.22,1448.97,1421.74,482.0,57426,0.85,1136.47,15.96,Hydrogen,Site C,Solar
TURB-0587,COMP-0587,2024-08-09,4251.35,9345.86,3444.26,123.83,92.11,41128,0.65,227.1,13.43,Natural Gas,Site D,Mitsubishi
TURB-0588,COMP-0588,2024-08-10,2463.34,3797.64,2082.19,482.71,480.91,59911,0.62,416.02,13.66,Natural Gas,Site D,Solar
TURB-0589,COMP-0589,2024-08-11,4556.92,49941.4,2382.94,2397.51,354.04,14985,0.71,1136.6,5.32,Hydrogen,Site C,Siemens
TURB-0590,COMP-0590,2024-08-12,3134.33,16630.06,4997.17,159.14,434.07,15563,0.97,799.27,15.57,Natural Gas,Site A,Siemens
TURB-0591,COMP-0591,2024-08-13,535.33,3259.09,2507.54,1902.43,114.79,37066,0.91,1103.93,24.45,Hydrogen,Site A,GE
TURB-0592,COMP-0592,2024-08-14,9925.19,7124.25,4585.2,2442.72,199.36,58303,0.64,343.07,24.43,Hydrogen,Site C,Mitsubishi
TURB-0593,COMP-0593,2024-08-15,4533.49,12585.03,2117.19,123.59,419.94,90444,0.68,903.33,9.7,Hydrogen,Site D,GE
TURB-0594,COMP-0594,2024-08-16,8154.18,2895.54,2256.75,2156.88,394.99,96643,0.8,642.39,18.62,Hydrogen,Site A,Siemens
TURB-0595,COMP-0595,2024-08-17,1249.64,8189.13,3880.21,1775.41,361.05,52781,0.71,798.38,11.88,Diesel,Site C,Solar
TURB-0596,COMP-0596,2024-08-18,6126.69,2570.12,4517.1,130.22,155.85,91981,0.94,701.2,4.74,Hydrogen,Site B,Solar
TURB-0597,COMP-0597,2024-08-19,5296.81,9166.43,4083.4,1517.35,241.65,77810,0.77,890.97,18.9,Natural Gas,Site B,Solar
TURB-0598,COMP-0598,2024-08-20,9540.71,22813.56,2410.08,2294.54,240.74,38818,0.93,286.4,9.58,Hydrogen,Site B,Mitsubishi
TURB-0599,COMP-0599,2024-08-21,8055.72,48814.18,3520.37,1140.79,473.42,63963,0.63,1171.92,19.38,Natural Gas,Site A,Solar
TURB-0600,COMP-0600,2024-08-22,4191.45,34163.86,1392.49,1871.51,327.06,70436,0.84,636.86,10.42,Natural Gas,Site C,Solar
TURB-0601,COMP-0601,2024-08-23,7963.6,27317.66,478.2,847.9,177.71,15281,0.71,993.15,5.61,Natural Gas,Site D,Siemens
TURB-0602,COMP-0602,2024-08-24,4139.53,49491.24,874.29,1014.82,261.02,66242,0.55,73.3,21.55,Diesel,Site A,Mitsubishi
TURB-0603,COMP-0603,2024-08-25,7632.1,35468.72,217.94,1737.0,444.83,50006,0.69,224.26,2.72,Diesel,Site C,Siemens
TURB-0604,COMP-0604,2024-08-26,2985.5,19136.24,2278.12,124.96,363.68,36641,0.67,433.12,10.09,Hydrogen,Site D,Solar
TURB-0605,COMP-0605,2024-08-27,3792.15,39854.81,3312.72,1845.49,308.58,85995,0.66,865.95,17.3,Natural Gas,Site C,GE
TURB-0606,COMP-0606,2024-08-28,6096.07,24616.95,263.78,694.34,274.92,81517,0.81,405.14,22.33,Diesel,Site A,Solar
TURB-0607,COMP-0607,2024-08-29,5454.73,2968.86,353.9,2128.64,258.42,72583,0.7,943.13,5.29,Hydrogen,Site B,Solar
TURB-0608,COMP-0608,2024-08-30,4015.24,32156.98,2652.0,1420.01,232.09,15523,0.56,201.22,3.76,Diesel,Site A,Mitsubishi
TURB-0609,COMP-0609,2024-08-31,9382.54,36784.96,4703.93,756.48,446.55,79502,0.61,560.56,8.6,Natural Gas,Site A,GE
TURB-0610,COMP-0610,2024-09-01,5090.01,48967.28,792.78,1721.7,28.93,24907,0.75,417.0,7.52,Hydrogen,Site A,Mitsubishi
TURB-0611,COMP-0611,2024-09-02,7240.38,5791.07,3424.68,2290.56,158.75,43039,0.76,163.06,17.81,Hydrogen,Site B,Siemens
TURB-0612,COMP-0612,2024-09-03,4227.88,16790.37,3306.83,1317.67,357.42,97854,0.52,884.12,7.09,Diesel,Site A,Solar
TURB-0613,COMP-0613,2024-09-04,7260.48,36384.5,1599.14,2162.12,439.32,89475,0.59,1059.63,16.16,Natural Gas,Site B,Siemens
TURB-0614,COMP-0614,2024-09-05,7944.56,32647.74,471.88,2342.96,484.5,52872,0.83,1056.14,16.92,Natural Gas,Site B,Solar
TURB-0615,COMP-0615,2024-09-06,5516.26,26293.45,3085.01,969.84,476.18,22912,0.68,356.05,20.43,Natural Gas,Site D,GE
TURB-0616,COMP-0616,2024-09-07,423.71,10264.75,2271.96,2081.92,194.21,23166,0.67,1162.21,15.68,Diesel,Site B,Solar
TURB-0617,COMP-0617,2024-09-08,5091.58,11332.41,1628.6,1955.4,439.12,2176,0.52,970.76,23.14,Hydrogen,Site B,Solar
TURB-0618,COMP-0618,2024-09-09,8999.03,48453.45,3922.55,1413.17,278.71,40895,0.69,324.94,17.76,Diesel,Site B,Siemens
TURB-0619,COMP-0619,2024-09-10,930.22,6197.63,2084.16,184.95,191.99,45833,0.53,1058.32,7.2,Diesel,Site B,Siemens
TURB-0620,COMP-0620,2024-09-11,5883.66,36814.01,3123.71,2018.0,454.21,21123,0.64,269.92,23.59,Diesel,Site A,Solar
TURB-0621,COMP-0621,2024-09-12,438.64,1095.75,1355.57,179.07,307.8,64845,0.56,220.44,5.96,Diesel,Site B,Solar
TURB-0622,COMP-0622,2024-09-13,4923.67,7064.53,483.7,2419.79,386.96,93585,0.92,1062.0,5.87,Diesel,Site B,GE
TURB-0623,COMP-0623,2024-09-14,6949.8,42855.92,860.18,1168.83,133.32,26974,0.6,1113.15,18.94,Hydrogen,Site D,Solar
TURB-0624,COMP-0624,2024-09-15,3867.07,16176.51,1901.37,115.61,203.96,77714,0.56,570.37,13.7,Hydrogen,Site D,GE
TURB-0625,COMP-0625,2024-09-16,1228.01,49742.36,3695.66,614.82,33.86,61816,0.92,801.26,5.26,Hydrogen,Site A,Siemens
TURB-0626,COMP-0626,2024-09-17,9479.29,36835.06,2969.63,612.36,72.3,11910,0.81,418.33,4.18,Natural Gas,Site C,GE
TURB-0627,COMP-0627,2024-09-18,9337.6,18973.58,1943.4,2165.76,328.26,3832,0.98,929.84,5.48,Diesel,Site B,Solar
TURB-0628,COMP-0628,2024-09-19,7972.74,21920.26,2424.0,231.26,118.68,40185,0.81,1012.8,23.27,Natural Gas,Site C,Siemens
TURB-0629,COMP-0629,2024-09-20,2156.03,12810.15,2950.15,472.61,213.63,26309,0.84,280.87,15.28,Diesel,Site B,GE
TURB-0630,COMP-0630,2024-09-21,7751.49,41068.85,929.14,949.25,212.02,32539,0.68,846.96,18.64,Hydrogen,Site D,Siemens
TURB-0631,COMP-0631,2024-09-22,3415.63,1361.49,1431.82,484.35,386.15,35760,0.87,1069.79,4.51,Natural Gas,Site A,GE
TURB-0632,COMP-0632,2024-09-23,6129.84,12704.42,1454.88,520.28,287.84,45758,0.79,932.77,10.41,Diesel,Site A,Solar
TURB-0633,COMP-0633,2024-09-24,4527.92,43649.65,604.92,571.94,341.94,62111,0.58,961.96,14.59,Natural Gas,Site C,Solar
TURB-0634,COMP-0634,2024-09-25,2579.12,48722.09,1078.91,399.08,69.66,28634,0.58,314.72,13.48,Hydrogen,Site D,GE
TURB-0635,COMP-0635,2024-09-26,6565.31,22520.31,2840.51,1565.49,307.29,65557,0.82,999.88,10.26,Natural Gas,Site B,Siemens
TURB-0636,COMP-0636,2024-09-27,7218.78,41542.21,1208.93,223.53,312.94,86414,0.64,634.21,3.75,Hydrogen,Site A,GE
TURB-0637,COMP-0637,2024-09-28,5330.4,40962.11,2951.79,923.75,271.21,85055,0.77,63.74,17.55,Hydrogen,Site D,Mitsubishi
TURB-0638,COMP-0638,2024-09-29,1704.12,38847.43,217.68,1695.93,59.58,93131,0.6,817.98,15.55,Hydrogen,Site D,Solar
TURB-0639,COMP-0639,2024-09-30,4995.87,42255.64,951.66,810.35,387.96,71561,0.71,942.29,11.38,Hydrogen,Site A,Siemens
TURB-0640,COMP-0640,2024-10-01,7713.16,47354.3,3096.6,892.26,276.83,98547,0.93,949.06,23.28,Diesel,Site A,GE
TURB-0641,COMP-0641,2024-10-02,8480.38,3597.0,2963.65,1931.54,275.64,86128,0.85,1122.92,19.27,Hydrogen,Site D,Siemens
TURB-0642,COMP-0642,2024-10-03,366.82,18596.13,1450.87,1974.66,426.35,63339,0.74,148.77,10.07,Diesel,Site C,Siemens
TURB-0643,COMP-0643,2024-10-04,1947.42,35357.23,3153.96,1864.08,129.14,3311,0.75,266.01,2.74,Hydrogen,Site A,Solar
TURB-0644,COMP-0644,2024-10-05,9307.69,10542.07,912.97,865.69,258.3,24243,0.69,1115.14,20.31,Hydrogen,Site D,Siemens
TURB-0645,COMP-0645,2024-10-06,7838.88,27026.65,4105.91,1349.97,372.69,88547,0.83,913.23,11.84,Diesel,Site C,Solar
TURB-0646,COMP-0646,2024-10-07,7213.21,31546.86,1326.62,2190.26,456.68,30961,0.59,529.66,12.6,Natural Gas,Site A,GE
TURB-0647,COMP-0647,2024-10-08,1465.66,9208.15,2389.81,1095.94,426.57,30585,0.67,209.18,15.3,Natural Gas,Site A,Mitsubishi
TURB-0648,COMP-0648,2024-10-09,143.17,34542.13,4741.88,718.57,388.77,81196,0.84,1012.84,17.02,Diesel,Site B,Solar
TURB-0649,COMP-0649,2024-10-10,5929.01,2859.59,2931.21,120.52,438.15,59295,0.86,407.4,15.8,Diesel,Site D,Siemens
TURB-0650,COMP-0650,2024-10-11,8673.8,2374.04,3786.14,1448.25,141.2,46397,0.94,1009.07,8.11,Diesel,Site A,Solar
TURB-0651,COMP-0651,2024-10-12,805.4,37341.06,3753.04,576.83,228.48,55174,0.65,690.83,5.68,Diesel,Site D,Mitsubishi
TURB-0652,COMP-0652,2024-10-13,786.85,32947.26,1968.79,1836.95,490.14,89341,0.93,667.46,2.16,Natural Gas,Site A,Siemens
TURB-0653,COMP-0653,2024-10-14,9985.68,38476.86,590.82,256.25,17.37,81675,0.91,743.02,1.81,Diesel,Site D,GE
TURB-0654,COMP-0654,2024-10-15,2440.19,1715.63,1768.7,1064.0,495.12,14177,0.51,532.69,22.39,Natural Gas,Site C,Solar
TURB-0655,COMP-0655,2024-10-16,6686.3,4819.15,265.56,868.94,61.4,45994,0.84,176.49,24.87,Diesel,Site D,Siemens
TURB-0656,COMP-0656,2024-10-17,5622.41,16042.35,1394.53,735.09,456.09,73270,0.88,723.68,9.9,Natural Gas,Site B,Mitsubishi
TURB-0657,COMP-0657,2024-10-18,4203.82,6070.13,277.8,2472.34,285.42,77637,0.5,534.86,6.51,Diesel,Site B,Siemens
TURB-0658,COMP-0658,2024-10-19,8048.96,17248.8,2155.81,292.49,155.15,36050,0.75,578.04,10.88,Hydrogen,Site B,Siemens
TURB-0659,COMP-0659,2024-10-20,2454.84,28461.58,144.19,56.01,475.56,48565,0.98,740.33,3.93,Diesel,Site A,GE
TURB-0660,COMP-0660,2024-10-21,2870.61,28070.12,3827.35,86.48,305.76,51877,0.98,213.31,16.3,Hydrogen,Site B,Siemens
TURB-0661,COMP-0661,2024-10-22,2737.23,5481.39,4818.96,302.74,445.29,36152,0.87,325.36,6.79,Natural Gas,Site D,Siemens
TURB-0662,COMP-0662,2024-10-23,5516.9,4520.6,255.14,2128.83,197.54,23595,0.92,380.44,8.96,Natural Gas,Site A,Solar
TURB-0663,COMP-0663,2024-10-24,6594.91,3175.2,2931.4,449.79,330.58,10578,0.65,483.74,21.6,Diesel,Site B,GE
TURB-0664,COMP-0664,2024-10-25,1017.27,44104.81,1425.21,1454.02,182.72,66796,0.73,162.0,14.87,Diesel,Site C,Mitsubishi
TURB-0665,COMP-0665,2024-10-26,1552.18,38358.44,2666.2,1609.08,495.94,34464,1.0,229.86,4.67,Diesel,Site D,Solar
TURB-0666,COMP-0666,2024-10-27,1270.36,41359.52,4721.29,1929.07,280.5,10244,0.9,343.28,3.74,Diesel,Site A,GE
TURB-0667,COMP-0667,2024-10-28,6548.71,1918.42,3849.89,369.92,355.67,89238,0.52,848.95,16.87,Hydrogen,Site A,Siemens
TURB-0668,COMP-0668,2024-10-29,6291.7,36184.34,3756.97,365.53,160.21,60124,0.53,821.2,5.32,Diesel,Site C,GE
TURB-0669,COMP-0669,2024-10-30,8318.42,32040.19,1537.69,810.97,387.34,22222,0.79,60.54,6.12,Hydrogen,Site B,GE
TURB-0670,COMP-0670,2024-10-31,2936.45,5756.81,4002.72,302.58,221.52,72932,0.69,131.25,15.64,Hydrogen,Site B,Mitsubishi
TURB-0671,COMP-0671,2024-11-01,7352.69,29523.51,602.17,729.3,451.8,48036,0.62,623.87,22.9,Hydrogen,Site D,Siemens
TURB-0672,COMP-0672,2024-11-02,2923.2,4131.03,3566.72,1506.16,277.66,28360,0.66,538.83,14.22,Hydrogen,Site D,Mitsubishi
TURB-0673,COMP-0673,2024-11-03,7541.59,23212.61,2080.41,1100.43,197.34,47624,0.98,388.42,12.51,Natural Gas,Site C,GE
TURB-0674,COMP-0674,2024-11-04,6119.01,34498.37,2242.45,777.62,413.95,26296,0.66,625.79,21.68,Hydrogen,Site C,Mitsubishi
TURB-0675,COMP-0675,2024-11-05,4198.12,4008.27,2500.2,873.14,305.37,44063,0.68,279.94,8.4,Diesel,Site C,Solar
TURB-0676,COMP-0676,2024-11-06,6387.33,26046.4,3864.4,622.65,394.72,39654,0.73,205.43,2.31,Hydrogen,Site B,Siemens
TURB-0677,COMP-0677,2024-11-07,8468.65,34820.7,1626.39,1147.22,353.65,75237,0.58,130.14,14.61,Natural Gas,Site B,GE
TURB-0678,COMP-0678,2024-11-08,2297.05,3477.97,1685.14,1174.74,242.2,41239,0.69,132.51,4.6,Diesel,Site A,Mitsubishi
TURB-0679,COMP-0679,2024-11-09,6188.52,43641.58,2649.62,2245.3,332.02,55691,0.82,277.31,2.92,Hydrogen,Site D,Solar
TURB-0680,COMP-0680,2024-11-10,9933.97,18368.29,1412.2,1686.62,381.42,80498,0.63,959.68,3.78,Diesel,Site C,Siemens
TURB-0681,COMP-0681,2024-11-11,7994.36,16406.14,2285.97,1594.92,351.94,17570,0.81,972.97,4.09,Diesel,Site A,Solar
TURB-0682,COMP-0682,2024-11-12,3063.46,6952.22,3335.69,691.54,167.84,79724,0.62,1099.34,16.91,Natural Gas,Site A,Solar
TURB-0683,COMP-0683,2024-11-13,7867.05,49281.59,4950.29,885.49,203.52,49100,0.89,810.43,15.19,Hydrogen,Site A,Siemens
TURB-0684,COMP-0684,2024-11-14,4999.18,29331.55,1383.77,2187.27,476.29,15977,0.97,482.24,9.03,Diesel,Site A,Solar
TURB-0685,COMP-0685,2024-11-15,7830.06,29579.79,1384.54,1436.96,161.82,64694,0.72,197.85,7.21,Hydrogen,Site A,Mitsubishi
TURB-0686,COMP-0686,2024-11-16,1067.56,30885.32,2031.18,491.44,408.05,81588,0.98,301.98,1.52,Hydrogen,Site A,GE
TURB-0687,COMP-0687,2024-11-17,8567.76,21450.19,3329.45,1829.66,101.0,51465,0.83,555.6,5.23,Hydrogen,Site C,Siemens
TURB-0688,COMP-0688,2024-11-18,9944.87,19756.62,4638.62,207.36,202.06,57746,0.86,336.62,15.02,Natural Gas,Site B,Siemens
TURB-0689,COMP-0689,2024-11-19,4473.56,27892.74,4750.21,2239.07,175.76,75818,0.76,412.33,14.58,Diesel,Site A,Mitsubishi
TURB-0690,COMP-0690,2024-11-20,5173.99,9085.07,1756.29,1388.01,311.68,53387,0.61,1135.74,18.81,Diesel,Site D,Solar
TURB-0691,COMP-0691,2024-11-21,1952.2,29854.29,2144.65,2452.16,464.9,6157,0.97,493.84,2.28,Hydrogen,Site B,Solar
TURB-0692,COMP-0692,2024-11-22,6867.27,25392.92,2238.04,727.2,364.2,49630,0.98,226.04,20.19,Natural Gas,Site A,Mitsubishi
TURB-0693,COMP-0693,2024-11-23,867.61,8256.71,1809.67,320.46,83.39,25715,0.92,447.93,15.17,Diesel,Site B,Mitsubishi
TURB-0694,COMP-0694,2024-11-24,5709.61,39194.36,1645.54,1250.25,364.06,23418,0.73,93.98,7.91,Diesel,Site B,Mitsubishi
TURB-0695,COMP-0695,2024-11-25,4242.66,4698.49,449.82,1391.75,19.33,12666,0.59,759.21,11.74,Natural Gas,Site A,Mitsubishi
TURB-0696,COMP-0696,2024-11-26,2079.73,12770.15,2770.97,1895.05,335.16,8114,0.54,878.72,20.29,Diesel,Site B,Solar
TURB-0697,COMP-0697,2024-11-27,8267.19,9278.66,3345.46,1522.41,440.45,65208,0.75,513.95,12.91,Hydrogen,Site C,Solar
TURB-0698,COMP-0698,2024-11-28,7536.05,23431.02,4958.73,1035.2,188.8,11112,0.65,683.92,18.14,Hydrogen,Site A,Mitsubishi
TURB-0699,COMP-0699,2024-11-29,3067.03,35700.43,3133.93,506.24,361.63,81051,0.93,1054.95,11.07,Hydrogen,Site A,Mitsubishi
TURB-0700,COMP-0700,2024-11-30,3924.05,12868.22,3091.13,2225.78,319.74,32920,0.77,286.52,14.34,Diesel,Site A,Solar
TURB-0701,COMP-0701,2024-12-01,2600.62,8415.31,1914.9,816.01,55.28,32930,0.96,239.33,21.07,Hydrogen,Site B,Siemens
TURB-0702,COMP-0702,2024-12-02,2177.02,28714.69,381.81,572.93,161.87,95175,0.86,347.46,13.17,Hydrogen,Site A,Solar
TURB-0703,COMP-0703,2024-12-03,2291.66,33615.44,3109.41,697.41,344.03,49781,0.73,302.25,14.73,Diesel,Site C,Mitsubishi
TURB-0704,COMP-0704,2024-12-04,1424.64,47597.71,715.15,1388.22,24.14,94093,0.87,1056.67,11.42,Natural Gas,Site B,GE
TURB-0705,COMP-0705,2024-12-05,3455.56,30790.77,3745.18,83.57,278.96,11255,0.98,102.62,5.98,Diesel,Site C,Mitsubishi
TURB-0706,COMP-0706,2024-12-06,6968.07,28829.29,3795.36,1950.06,277.26,42477,0.78,146.98,24.38,Hydrogen,Site B,Siemens
TURB-0707,COMP-0707,2024-12-07,2704.76,24156.38,614.98,1990.9,392.89,42951,0.66,1131.7,1.98,Natural Gas,Site B,Solar
TURB-0708,COMP-0708,2024-12-08,7058.84,14696.66,1460.36,2195.43,488.74,39040,0.69,501.21,4.42,Diesel,Site A,GE
TURB-0709,COMP-0709,2024-12-09,7676.82,47602.59,4117.5,2051.79,34.18,63319,0.81,619.8,18.25,Diesel,Site B,Siemens
TURB-0710,COMP-0710,2024-12-10,3448.18,35829.29,4814.69,265.93,55.16,98400,0.99,717.1,18.91,Natural Gas,Site D,Mitsubishi
TURB-0711,COMP-0711,2024-12-11,671.09,24210.43,3679.78,1347.89,160.76,54170,0.74,949.76,5.18,Diesel,Site D,Solar
TURB-0712,COMP-0712,2024-12-12,7206.31,27076.2,2066.5,461.56,291.54,28594,0.85,868.84,16.39,Natural Gas,Site A,Siemens
TURB-0713,COMP-0713,2024-12-13,1474.95,47945.48,4153.33,305.61,19.38,74138,0.59,478.35,22.29,Diesel,Site D,Solar
TURB-0714,COMP-0714,2024-12-14,2812.15,24787.13,1535.2,59.04,152.68,64534,0.81,971.98,20.31,Hydrogen,Site D,Siemens
TURB-0715,COMP-0715,2024-12-15,5956.74,49675.87,4344.67,124.91,68.79,52558,0.87,908.55,1.61,Diesel,Site D,Mitsubishi
TURB-0716,COMP-0716,2024-12-16,9203.33,28992.43,309.9,912.85,317.36,65690,0.71,1060.76,2.45,Diesel,Site A,GE
TURB-0717,COMP-0717,2024-12-17,7576.39,45935.56,4965.33,94.73,359.47,87341,0.82,339.67,12.46,Diesel,Site D,Siemens
TURB-0718,COMP-0718,2024-12-18,2765.32,36468.54,641.61,1099.49,20.77,70060,0.61,159.17,9.77,Natural Gas,Site C,GE
TURB-0719,COMP-0719,2024-12-19,8146.52,6331.31,4584.31,374.82,468.34,32336,0.73,171.67,3.69,Natural Gas,Site D,Mitsubishi
TURB-0720,COMP-0720,2024-12-20,4157.0,31151.22,4277.44,2069.46,371.02,57372,0.91,676.45,6.03,Hydrogen,Site C,Siemens
TURB-0721,COMP-0721,2024-12-21,1527.15,47695.12,1536.7,986.05,171.55,56664,0.6,351.29,23.66,Natural Gas,Site B,GE
TURB-0722,COMP-0722,2024-12-22,3163.28,17346.84,2365.53,1616.91,363.91,38883,0.54,101.53,10.15,Diesel,Site C,Solar
TURB-0723,COMP-0723,2024-12-23,8235.91,18500.53,1150.92,1207.78,233.28,47990,0.85,1012.31,6.7,Diesel,Site D,Solar
TURB-0724,COMP-0724,2024-12-24,3772.34,6668.87,2457.24,1170.8,342.31,3137,0.66,1041.79,5.31,Diesel,Site A,Mitsubishi
TURB-0725,COMP-0725,2024-12-25,3861.53,26062.64,985.95,1210.96,216.75,42642,0.74,471.87,15.37,Diesel,Site B,Siemens
TURB-0726,COMP-0726,2024-12-26,9766.48,15632.08,1533.81,734.31,226.54,77223,0.95,200.99,12.42,Diesel,Site A,Mitsubishi
TURB-0727,COMP-0727,2024-12-27,5210.96,38804.41,291.88,353.04,102.54,66860,0.59,335.95,9.52,Natural Gas,Site C,Mitsubishi
TURB-0728,COMP-0728,2024-12-28,5018.36,11093.87,2804.17,2216.4,434.9,77382,0.89,829.29,10.15,Hydrogen,Site C,GE
TURB-0729,COMP-0729,2024-12-29,7326.02,37158.08,3645.36,1897.65,457.4,38101,0.75,840.93,6.25,Hydrogen,Site B,Mitsubishi
TURB-0730,COMP-0730,2024-12-30,9620.8,21066.72,1091.26,664.4,205.55,47512,0.52,857.11,19.04,Diesel,Site D,Mitsubishi
TURB-0731,COMP-0731,2024-12-31,9894.17,46999.55,3099.46,90.84,199.68,73045,0.59,1033.41,19.09,Hydrogen,Site A,Mitsubishi
TURB-0732,COMP-0732,2025-01-01,7824.37,29104.25,335.61,1345.5,87.5,88304,0.75,1066.52,2.26,Natural Gas,Site D,GE
TURB-0733,COMP-0733,2025-01-02,8727.72,44430.76,508.96,269.5,168.87,67426,0.61,1187.82,6.56,Natural Gas,Site B,Mitsubishi
TURB-0734,COMP-0734,2025-01-03,9082.41,13603.01,2767.84,1792.1,403.02,70850,0.68,456.21,2.94,Natural Gas,Site A,GE
TURB-0735,COMP-0735,2025-01-04,7475.44,47400.53,390.5,800.39,214.04,39398,0.85,1099.54,3.56,Diesel,Site D,Solar
TURB-0736,COMP-0736,2025-01-05,5687.94,11625.68,2340.32,1490.24,395.18,66629,0.92,788.28,24.0,Hydrogen,Site D,Solar
TURB-0737,COMP-0737,2025-01-06,2575.92,47338.52,413.94,1127.07,428.63,88006,0.72,190.72,12.19,Diesel,Site A,GE
TURB-0738,COMP-0738,2025-01-07,7314.42,43907.71,1811.45,268.84,178.06,35354,0.75,732.18,6.19,Hydrogen,Site A,Solar
TURB-0739,COMP-0739,2025-01-08,5068.08,10903.24,4415.27,2446.71,494.33,12319,0.8,485.87,24.19,Diesel,Site D,Mitsubishi
TURB-0740,COMP-0740,2025-01-09,9180.05,33180.44,3757.36,53.05,301.39,19070,0.58,134.89,12.69,Natural Gas,Site D,Solar
TURB-0741,COMP-0741,2025-01-10,113.57,19090.39,2126.42,2335.6,174.67,23350,0.8,334.18,17.6,Hydrogen,Site D,Mitsubishi
TURB-0742,COMP-0742,2025-01-11,9210.21,20676.22,1816.41,1760.67,66.45,54836,0.9,869.92,24.0,Hydrogen,Site C,Siemens
TURB-0743,COMP-0743,2025-01-12,9504.58,2935.82,1887.14,1393.01,166.68,1583,0.95,450.18,23.35,Diesel,Site D,GE
TURB-0744,COMP-0744,2025-01-13,2272.74,41591.89,745.66,2079.61,82.8,66514,0.6,792.27,24.16,Diesel,Site D,GE
TURB-0745,COMP-0745,2025-01-14,8802.45,13718.87,2014.19,120.05,385.58,43684,0.93,1095.1,21.23,Hydrogen,Site C,Siemens
TURB-0746,COMP-0746,2025-01-15,5942.53,38669.87,2978.67,385.95,138.29,29185,0.94,728.92,17.97,Natural Gas,Site A,Mitsubishi
TURB-0747,COMP-0747,2025-01-16,3004.48,29869.4,4254.91,1518.82,179.04,48064,0.88,1146.16,6.42,Diesel,Site A,Solar
TURB-0748,COMP-0748,2025-01-17,6787.36,48568.03,3444.42,1354.77,166.18,80156,0.91,444.8,5.8,Hydrogen,Site D,Siemens
TURB-0749,COMP-0749,2025-01-18,7995.35,10838.71,3226.0,1396.5,305.28,73221,0.72,1057.73,9.79,Hydrogen,Site C,GE
TURB-0750,COMP-0750,2025-01-19,4272.96,16704.54,429.24,2141.58,183.47,72889,0.99,1157.94,22.66,Hydrogen,Site C,Siemens
TURB-0751,COMP-0751,2025-01-20,6249.88,9156.82,799.41,1682.15,80.48,40718,0.86,645.75,7.31,Natural Gas,Site B,Mitsubishi
TURB-0752,COMP-0752,2025-01-21,2094.94,41781.89,562.74,916.97,316.66,74260,0.63,468.22,6.44,Natural Gas,Site C,Solar
TURB-0753,COMP-0753,2025-01-22,422.76,17186.36,1035.28,1538.32,258.71,65499,0.51,453.58,15.04,Hydrogen,Site C,GE
TURB-0754,COMP-0754,2025-01-23,9361.45,10561.39,3892.52,1756.48,381.61,19469,0.59,537.82,6.94,Hydrogen,Site A,Mitsubishi
TURB-0755,COMP-0755,2025-01-24,1626.99,30007.95,3139.79,523.31,135.28,11019,0.87,809.93,15.12,Diesel,Site D,Solar
TURB-0756,COMP-0756,2025-01-25,5186.32,19501.45,2267.49,114.83,432.18,87234,0.93,554.45,16.81,Natural Gas,Site B,Mitsubishi
TURB-0757,COMP-0757,2025-01-26,943.44,40799.03,156.8,1284.32,197.04,92397,0.54,927.38,9.82,Diesel,Site C,GE
TURB-0758,COMP-0758,2025-01-27,8572.34,38422.88,3373.74,1703.84,315.37,13274,0.83,843.96,12.18,Natural Gas,Site C,GE
TURB-0759,COMP-0759,2025-01-28,7737.67,6875.95,2743.01,2178.33,495.68,70998,0.68,423.93,12.48,Hydrogen,Site B,GE
TURB-0760,COMP-0760,2025-01-29,2014.76,42938.14,505.86,1476.08,347.99,2812,0.79,976.68,4.33,Diesel,Site C,Solar
TURB-0761,COMP-0761,2025-01-30,8156.4,49145.88,3533.68,1488.52,263.31,4715,0.92,921.59,4.14,Hydrogen,Site C,Solar
TURB-0762,COMP-0762,2025-01-31,3478.79,37795.48,1422.13,1290.91,142.04,6512,0.71,760.72,4.99,Diesel,Site A,Mitsubishi
TURB-0763,COMP-0763,2025-02-01,8407.89,41373.79,2471.63,2315.38,205.44,55846,0.59,264.9,19.29,Natural Gas,Site A,Siemens
TURB-0764,COMP-0764,2025-02-02,2581.81,45954.63,1661.98,2155.18,52.76,98392,0.56,632.11,19.55,Hydrogen,Site D,Solar
TURB-0765,COMP-0765,2025-02-03,4768.68,39506.72,1680.61,1294.94,133.38,94526,1.0,570.64,11.59,Natural Gas,Site C,Mitsubishi
TURB-0766,COMP-0766,2025-02-04,2689.09,29652.05,389.23,1707.95,176.6,95318,0.88,72.9,2.13,Diesel,Site B,Siemens
TURB-0767,COMP-0767,2025-02-05,6732.18,4339.89,334.0,1648.3,421.79,63000,0.53,1190.23,1.82,Natural Gas,Site D,Solar
TURB-0768,COMP-0768,2025-02-06,638.66,24737.65,3911.21,657.23,55.36,12100,0.59,864.43,24.04,Natural Gas,Site A,Solar
